Region,RE or Non-RE,Group Technology,Year,Electricity Installed Capacity (MW),Electricity Generation (GWh),Heat Generation (TJ),Public Flows (2022 USD M),SDG 7a1 Intl. Public Flows (2022 USD M)
Americas,Total Renewable,Bioenergy,2011,26828.024999999994,116690.10599999997,36704.0,350.376293472369,88.8
Americas,Total Renewable,Bioenergy,2012,28640.018000000004,123752.46199999997,37849.998,311.1889480289197,74.62
Americas,Total Renewable,Bioenergy,2013,31586.351000000002,134350.32400000002,37653.0,89.94232135260889,84.22
Americas,Total Renewable,Bioenergy,2014,33056.416999999994,143618.502,41520.998999999996,111.5168879829757,10.739999999999998
Americas,Total Renewable,Bioenergy,2015,34269.484000000004,148092.20099999997,39594.001000000004,559.7039256535826,84.27999999999999
Americas,Total Renewable,Bioenergy,2016,35200.950999999994,152861.232,49746.0,27.6227522805171,3.0599999999999996
Americas,Total Renewable,Bioenergy,2017,35931.745,154608.385,48711.841,78.88298188405138,73.60000000000002
Americas,Total Renewable,Bioenergy,2018,36035.467,155340.871,46522.303,250.20265398170437,134.28
Americas,Total Renewable,Bioenergy,2019,35406.464,151994.80199999997,50012.51,65.25460458543776,0.01
Americas,Total Renewable,Bioenergy,2020,35866.698,151729.18500000006,48174.074,233.33153285859083,213.51
Americas,Total Renewable,Bioenergy,2021,36060.959,148897.56799999994,46951.939,98.81196495741774,73.6
Americas,Total Renewable,Bioenergy,2022,36736.12300000001,142917.023,42590.094,133.50213902723476,77.88000000000001
Americas,Total Renewable,Bioenergy,2023,37184.887,143197.00399999996,42586.794,60.75471985934975,
Americas,Total Renewable,Bioenergy,2024,37450.431000000004,,,,
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2000,279815.997,1201574.9070000001,,182.33737115138445,191.78999999999996
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2001,281038.939,1072592.9589999998,,119.41066519138535,141.42
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2002,286340.773,1190319.4500000002,,1459.2977656361627,124.09
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2003,288728.077,1207571.311,,2281.2621151274434,3.77
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2004,291591.754,1231278.109,,1764.8096800654585,1.6099999999999999
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2005,294906.114,1291007.9809999997,,750.3947646490993,299.72999999999996
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2006,298742.4,1329104.391,,1786.6120933107,1074.92
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2007,302745.633,1319649.3800000001,,2783.5281446013028,97.83000000000001
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2008,304825.24399999995,1354882.6630000002,,3923.3690989814963,18.13
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2009,307463.99399999995,1367946.475,,8092.6523564452245,55.370000000000005
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2010,311203.311,1352010.163,,4963.560860413107,4077.3900000000003
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2011,315355.864,1487778.7779999997,,4651.922391119152,2066.46
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2012,320519.51099999994,1423011.662,,10670.019820659349,897.6300000000001
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2013,326197.235,1396773.5490000003,,2182.526129057038,1017.9
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2014,330091.03500000003,1364898.922,,4705.903705063878,3696.9299999999994
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2015,337675.48,1331585.371,,581.631129366359,321.71
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2016,356723.15900000004,1367177.981,,2562.952777519534,1743.84
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2017,358694.561,1434781.3320000002,,363.94102847173366,308.95
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2018,360993.30500000005,1432313.056,,577.7254764577648,265.98
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2019,362736.39,1403193.278,,88.89927301583803,18.28
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2020,363841.28099999996,1399336.3600000003,,123.31701597616379,73.03999999999999
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2021,366312.174,1343882.4439999997,,219.76713430360542,239.93999999999997
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2022,369028.069,1444569.0550000004,,108.53454092864833,110.14999999999999
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2023,369184.197,1387233.5710000002,,208.47626611854116,
Americas,Total Renewable,Hydropower (excl. Pumped Storage),2024,367947.53599999985,,,,
Americas,Total Renewable,Multiple renewables*,2000,,,,9.244326516227028,9.26
Americas,Total Renewable,Multiple renewables*,2001,,,,22.26729761155653,23.09
Americas,Total Renewable,Multiple renewables*,2002,,,,52.85558470551043,54.58
Americas,Total Renewable,Multiple renewables*,2003,,,,84.75528955893725,88.53
Americas,Total Renewable,Multiple renewables*,2004,,,,52.265538047794884,53.76
Americas,Total Renewable,Multiple renewables*,2005,,,,61.76623388049489,63.519999999999996
Americas,Total Renewable,Multiple renewables*,2006,,,,147.7833370469753,156.01
Americas,Total Renewable,Multiple renewables*,2007,,,,69.43295835173049,74.21
Americas,Total Renewable,Multiple renewables*,2008,,,,132.08554683323266,139.95
Americas,Total Renewable,Multiple renewables*,2009,,,,345.1276002700365,362.1199999999999
Americas,Total Renewable,Multiple renewables*,2010,,,,166.24256431353336,174.15
Americas,Total Renewable,Multiple renewables*,2011,,,,106.30328380376727,113.04999999999998
Americas,Total Renewable,Multiple renewables*,2012,,,,845.8262962799523,870.6300000000001
Americas,Total Renewable,Multiple renewables*,2013,,,,728.4073940084359,738.65
Americas,Total Renewable,Multiple renewables*,2014,,,,836.4659325427476,871.8299999999999
Americas,Total Renewable,Multiple renewables*,2015,,,,615.233136281978,585.3199999999999
Americas,Total Renewable,Multiple renewables*,2016,,,,867.6476156044706,909.1099999999999
Americas,Total Renewable,Multiple renewables*,2017,,,,1447.657782349583,1521.4
Americas,Total Renewable,Multiple renewables*,2018,,,,1022.8196244799537,967.05
Americas,Total Renewable,Multiple renewables*,2019,,,,1425.4318062551797,1510.36
Americas,Total Renewable,Multiple renewables*,2020,,,,2681.784201021509,2725.63
Americas,Total Renewable,Multiple renewables*,2021,,,,341.4350321351688,272.86
Americas,Total Renewable,Multiple renewables*,2022,,,,1966.057188304845,1791.4199999999998
Americas,Total Renewable,Multiple renewables*,2023,,,,2039.3453074987735,
Americas,Total Renewable,Solar energy,2000,614.383,730.129,,1.509899797795656,1.63
Americas,Total Renewable,Solar energy,2001,481.921,809.79,,10.711030411402318,11.59
Americas,Total Renewable,Solar energy,2002,482.479,856.761,,48.581014571443355,1.17
Americas,Total Renewable,Solar energy,2003,708.283,877.144,,0.36921099260591617,0.4
Americas,Total Renewable,Solar energy,2004,780.6089999999999,999.88,,0.6938771225454573,0.75
Americas,Total Renewable,Solar energy,2005,912.419,1157.049,,0.8128625037289304,0.8800000000000001
Americas,Total Renewable,Solar energy,2006,1135.488,1331.883,,33.519340195201835,35.95
Americas,Total Renewable,Solar energy,2007,1485.414,1723.62,,0.8559319112335776,0.9200000000000002
Americas,Total Renewable,Solar energy,2008,1674.225,2162.815,,9.928118856573366,10.719999999999999
Americas,Total Renewable,Solar energy,2009,2215.13,2671.4809999999998,,1190.1228155731053,17.270000000000003
Americas,Total Renewable,Solar energy,2010,3709.647,4322.295,,1215.4853722931584,54.58
Americas,Total Renewable,Solar energy,2011,6317.448,7019.424,,188.95775102615946,168.54999999999998
Americas,Total Renewable,Solar energy,2012,9698.127,11499.577,,2718.5441997264697,337.85
Americas,Total Renewable,Solar energy,2013,14631.595,18011.638,,1257.5195896383261,876.92
Americas,Total Renewable,Solar energy,2014,20150.12,29363.727,,637.6602067305546,637.53
Americas,Total Renewable,Solar energy,2015,27799.992000000002,41746.53,,518.8673779048928,492.33
Americas,Total Renewable,Solar energy,2016,40389.292,59082.726,,2843.326797441929,2939.01
Americas,Total Renewable,Solar energy,2017,51840.824,82572.89199999999,,1476.533389119182,1273.51
Americas,Total Renewable,Solar energy,2018,64624.889,105096.42599999999,,877.3415611916029,561.9199999999997
Americas,Total Renewable,Solar energy,2019,81089.458,130754.40100000001,,371.94336744498816,394.64000000000004
Americas,Total Renewable,Solar energy,2020,102270.23799999998,165985.731,,869.2411897031128,532.76
Americas,Total Renewable,Solar energy,2021,132455.864,214642.08899999998,,980.910563416334,774.8299999999999
Americas,Total Renewable,Solar energy,2022,165232.436,270772.213,,2015.2384640083026,1309.73
Americas,Total Renewable,Solar energy,2023,211034.49199999997,330999.33599999995,,1621.751597726036,
Americas,Total Renewable,Solar energy,2024,269036.493,,,,
Americas,Total Renewable,Wind energy,2000,2574.955,6187.997,,0.9733491163801061,0.98
Americas,Total Renewable,Wind energy,2001,4119.581,7528.951,,9.446105371900826,10.02
Americas,Total Renewable,Wind energy,2002,4709.081,11392.443,,0.007811279487580065,0.01
Americas,Total Renewable,Wind energy,2003,6462.621,12628.880000000001,,0.27742160071968575,0.28
Americas,Total Renewable,Wind energy,2004,7087.221,15854.15,,1.0339314342690558,1.07
Americas,Total Renewable,Wind energy,2005,9564.021,20045.98,,307.91100977410616,6.989999999999999
Americas,Total Renewable,Wind energy,2006,13234.251,30024.248,,94.93693151161061,
Americas,Total Renewable,Wind energy,2007,18875.216,39070.739,,,
Americas,Total Renewable,Wind energy,2008,27624.301,61454.901,,135.16122940273846,0.09
Americas,Total Renewable,Wind energy,2009,39093.445,83560.367,,613.121836880347,43.77000000000001
Americas,Total Renewable,Wind energy,2010,45102.644,108573.856,,265.1634549534776,176.55
Americas,Total Renewable,Wind energy,2011,53799.326,137065.699,,1697.2588056134202,91.28
Americas,Total Renewable,Wind energy,2012,70149.792,165115.056,,1706.789578949098,227.74
Americas,Total Renewable,Wind energy,2013,73501.142,202772.038,,1867.6897161121076,490.8499999999999
Americas,Total Renewable,Wind energy,2014,84096.456,231482.90899999999,,3234.8283982347793,1134.93
Americas,Total Renewable,Wind energy,2015,98276.749,259908.464,,2714.0125629161203,395.38
Americas,Total Renewable,Wind energy,2016,111915.986,315965.003,,872.9855119814124,38.370000000000005
Americas,Total Renewable,Wind energy,2017,121497.111,354931.358,,2748.3854038630116,276.21999999999997
Americas,Total Renewable,Wind energy,2018,132217.96500000003,387657.11899999995,,659.605997553553,150.00000000000003
Americas,Total Renewable,Wind energy,2019,146468.866,426668.429,,1671.9536007316876,482.04
Americas,Total Renewable,Wind energy,2020,165160.739,482652.54000000004,,608.1561662522076,32.06
Americas,Total Renewable,Wind energy,2021,185780.783,547552.933,,1318.7705474663987,303.08
Americas,Total Renewable,Wind energy,2022,200112.00199999998,617074.538,,1178.5161670128418,427.66
Americas,Total Renewable,Wind energy,2023,213287.818,622864.645,,105.65161981451025,
Americas,Total Renewable,Wind energy,2024,224650.329,,,,
Americas,Total Non-Renewable,Pumped storage,2000,16581.0,27004.0,,,
Americas,Total Non-Renewable,Pumped storage,2001,17776.0,26626.0,,,
Americas,Total Non-Renewable,Pumped storage,2002,18122.0,24895.0,,,
Americas,Total Non-Renewable,Pumped storage,2003,18319.0,27273.0,,,
Americas,Total Non-Renewable,Pumped storage,2004,18340.0,27029.0,,,
Americas,Total Non-Renewable,Pumped storage,2005,18922.0,26024.0,,,
Americas,Total Non-Renewable,Pumped storage,2006,19048.0,26276.0,,,
Americas,Total Non-Renewable,Pumped storage,2007,19477.0,26603.0,,,
Americas,Total Non-Renewable,Pumped storage,2008,19317.0,25930.0,,,
Americas,Total Non-Renewable,Pumped storage,2009,19623.0,23646.0,,,
Americas,Total Non-Renewable,Pumped storage,2010,19662.0,24729.0,,,
Americas,Total Non-Renewable,Pumped storage,2011,19740.0,23500.0,,,
Americas,Total Non-Renewable,Pumped storage,2012,19813.0,20606.0,,,
Americas,Total Non-Renewable,Pumped storage,2013,19834.0,19865.0,,,
Americas,Total Non-Renewable,Pumped storage,2014,19924.0,20647.0,,,
Americas,Total Non-Renewable,Pumped storage,2015,20014.0,20800.0,,,
Americas,Total Non-Renewable,Pumped storage,2016,20175.0,23092.0,,,
Americas,Total Non-Renewable,Pumped storage,2017,20206.7,23263.79,,,
Americas,Total Non-Renewable,Pumped storage,2018,20232.5,21916.199,,,
Americas,Total Non-Renewable,Pumped storage,2019,20179.4,21301.711,,,
Americas,Total Non-Renewable,Pumped storage,2020,20381.3,21782.346999999998,,,
Americas,Total Non-Renewable,Pumped storage,2021,19920.8,21281.114999999998,,,
Americas,Total Non-Renewable,Pumped storage,2022,19964.6,23402.68,,0.25,
Americas,Total Non-Renewable,Pumped storage,2023,20079.0,23060.725,,,
Americas,Total Non-Renewable,Pumped storage,2024,20079.0,,,,
Americas,Total Non-Renewable,Fossil fuels,2000,723089.027,3424963.1429999997,330629.0,126.41374400070204,
Americas,Total Non-Renewable,Fossil fuels,2001,764220.105,3340371.0579999997,323236.0,347.81338765970065,
Americas,Total Non-Renewable,Fossil fuels,2002,825404.104,3431128.455,384114.0,604.8683428022058,
Americas,Total Non-Renewable,Fossil fuels,2003,876026.524,3496706.868,375675.0,440.03216429604896,
Americas,Total Non-Renewable,Fossil fuels,2004,894946.205,3579012.923,262387.0,752.5556310184448,
Americas,Total Non-Renewable,Fossil fuels,2005,909078.8130000001,3702983.04,254195.0,187.3594663947155,
Americas,Total Non-Renewable,Fossil fuels,2006,917777.079,3684438.586,519308.0,135.65471284792056,
Americas,Total Non-Renewable,Fossil fuels,2007,925470.9990000001,3785749.901,524563.0,494.9396516199191,
Americas,Total Non-Renewable,Fossil fuels,2008,936547.941,3792952.51,507436.0,246.58795783280573,
Americas,Total Non-Renewable,Fossil fuels,2009,949612.643,3568947.974,493074.0,10824.503961900587,
Americas,Total Non-Renewable,Fossil fuels,2010,965964.5632000001,3787253.4080000003,483786.0,703.3934849945992,
Americas,Total Non-Renewable,Fossil fuels,2011,973878.0842,3707385.2248544735,487472.0,1936.5719946970244,
Americas,Total Non-Renewable,Fossil fuels,2012,972362.6190000001,3746910.364139309,485695.0,4505.930939803399,
Americas,Total Non-Renewable,Fossil fuels,2013,972345.0680000001,3758854.1380000003,443131.0,4364.309314174077,
Americas,Total Non-Renewable,Fossil fuels,2014,977383.3960000001,3780946.8569999994,408855.0,424.69394895028296,
Americas,Total Non-Renewable,Fossil fuels,2015,963633.831,3775371.633,392930.0,1041.7333858585985,
Americas,Total Non-Renewable,Fossil fuels,2016,966273.9360000001,3674163.189,464209.0,1.7317728239921968,
Americas,Total Non-Renewable,Fossil fuels,2017,968643.9946000002,3596005.786000001,408652.40499999997,0.8240590418450726,
Americas,Total Non-Renewable,Fossil fuels,2018,984649.750021,3731812.3809999996,443566.12399999995,890.1081852954553,
Americas,Total Non-Renewable,Fossil fuels,2019,979122.776021,3643794.599,421233.661,1416.2997834740297,
Americas,Total Non-Renewable,Fossil fuels,2020,977837.533021,3413365.114,418213.05,936.2184958997078,
Americas,Total Non-Renewable,Fossil fuels,2021,978023.5240210001,3556464.4050553464,396212.484,595.0774000154818,
Americas,Total Non-Renewable,Fossil fuels,2022,967809.407021,3530373.802475687,393596.114,648.0,
Americas,Total Non-Renewable,Fossil fuels,2023,963946.891021,3542124.793864,391176.738,709.7063701959064,
Americas,Total Non-Renewable,Fossil fuels,2024,959261.8710210001,,,,
Americas,Total Non-Renewable,Nuclear,2000,112754.0,890961.108,,,
Americas,Total Non-Renewable,Nuclear,2001,113053.0,899362.638,,,
Americas,Total Non-Renewable,Nuclear,2002,113592.0,909448.812,,,
Americas,Total Non-Renewable,Nuclear,2003,114144.0,894136.289,,,
Americas,Total Non-Renewable,Nuclear,2004,116753.0,932399.603,,,
Americas,Total Non-Renewable,Nuclear,2005,117653.0,930299.301,,,
Americas,Total Non-Renewable,Nuclear,2006,117999.0,946470.009,,,
Americas,Total Non-Renewable,Nuclear,2007,117931.0,960103.988,,2.5935237054242384,
Americas,Total Non-Renewable,Nuclear,2008,118420.0,964926.968,,50.98756032171582,
Americas,Total Non-Renewable,Nuclear,2009,117989.0,951920.669,,67.87898577662126,
Americas,Total Non-Renewable,Nuclear,2010,118452.0,957162.041,,48.85284177657593,
Americas,Total Non-Renewable,Nuclear,2011,118704.0,947113.28,,2563.4511711363093,
Americas,Total Non-Renewable,Nuclear,2012,119875.0,927194.561,,6.5699224991027885,
Americas,Total Non-Renewable,Nuclear,2013,117881.0,958899.589,,0.0006176883481516144,
Americas,Total Non-Renewable,Nuclear,2014,117725.0,968433.4029999999,,0.012950849963045085,
Americas,Total Non-Renewable,Nuclear,2015,118033.0,965447.034,,11.64226451691114,
Americas,Total Non-Renewable,Nuclear,2016,118951.0,976063.046,,4.886985019859819,
Americas,Total Non-Renewable,Nuclear,2017,119014.9,972498.789,,8.100806817561276,
Americas,Total Non-Renewable,Nuclear,2018,118123.9,977741.4299999999,,0.11532695190866107,
Americas,Total Non-Renewable,Nuclear,2019,116810.0,979772.956,,0.27525408348457353,
Americas,Total Non-Renewable,Nuclear,2020,114366.6,956586.006,,0.30090675025187513,
Americas,Total Non-Renewable,Nuclear,2021,113984.4,940977.76,,5.410404624277456,
Americas,Total Non-Renewable,Nuclear,2022,113096.9,924353.025,,1.641213,
Americas,Total Non-Renewable,Nuclear,2023,113734.2,933656.4149999999,,2.912157864302236,
Americas,Total Non-Renewable,Nuclear,2024,114848.2,,,,
Americas,Total Non-Renewable,Other non-renewable energy,2000,2064.58,19041.511,8970.0,,
Americas,Total Non-Renewable,Other non-renewable energy,2001,1739.58,17961.12,5028.0,,
Americas,Total Non-Renewable,Other non-renewable energy,2002,2096.33,19526.173,7957.0,,
Americas,Total Non-Renewable,Other non-renewable energy,2003,2032.33,19903.045,5722.0,,
Americas,Total Non-Renewable,Other non-renewable energy,2004,2014.33,19961.263,3139.0,,
Americas,Total Non-Renewable,Other non-renewable energy,2005,2166.33,19137.631999999998,4480.0,,
Americas,Total Non-Renewable,Other non-renewable energy,2006,2171.33,18930.703,9427.0,,
Americas,Total Non-Renewable,Other non-renewable energy,2007,2250.63,18760.849000000002,9294.0,,
Americas,Total Non-Renewable,Other non-renewable energy,2008,2355.63,17992.475,9833.0,,
Americas,Total Non-Renewable,Other non-renewable energy,2009,2346.63,19772.101000000002,10048.0,,
Americas,Total Non-Renewable,Other non-renewable energy,2010,2314.24,21794.625,9756.0,,
Americas,Total Non-Renewable,Other non-renewable energy,2011,2223.379,24737.373,11951.0,,
Americas,Total Non-Renewable,Other non-renewable energy,2012,3082.379,24672.358,12775.0,,
Americas,Total Non-Renewable,Other non-renewable energy,2013,3616.379,25268.574,10513.0,,
Americas,Total Non-Renewable,Other non-renewable energy,2014,4075.379,25901.724000000002,11574.0,,
Americas,Total Non-Renewable,Other non-renewable energy,2015,2943.379,24085.154,11137.0,17.327746655115988,
Americas,Total Non-Renewable,Other non-renewable energy,2016,3035.529,24560.997,15442.0,,
Americas,Total Non-Renewable,Other non-renewable energy,2017,3831.929,25103.126,14226.199,5.291923310488418,
Americas,Total Non-Renewable,Other non-renewable energy,2018,6706.179,29210.431,13781.418,17.069249271467733,
Americas,Total Non-Renewable,Other non-renewable energy,2019,6939.499,29307.096,14459.308,0.9320049946485908,
Americas,Total Non-Renewable,Other non-renewable energy,2020,6921.774,29649.334000000003,14453.662,,
Americas,Total Non-Renewable,Other non-renewable energy,2021,6920.417,29776.13,12266.087,,
Americas,Total Non-Renewable,Other non-renewable energy,2022,20638.917,36750.187000000005,7765.421,,
Americas,Total Non-Renewable,Other non-renewable energy,2023,36075.065,31532.039,8628.79,,
Americas,Total Non-Renewable,Other non-renewable energy,2024,36077.065,,,,
Asia,Total Renewable,Geothermal energy,2000,2944.6500000000005,20443.5,,0.13789746917585985,0.13
Asia,Total Renewable,Geothermal energy,2001,3204.6500000000005,20023.003,,,
Asia,Total Renewable,Geothermal energy,2002,3204.6500000000005,20190.429000000004,,0.49679737541009217,0.47
Asia,Total Renewable,Geothermal energy,2003,3223.6500000000005,19408.557,,,
Asia,Total Renewable,Geothermal energy,2004,3238.6500000000005,20137.310999999998,,43.7467494291867,51.769999999999996
Asia,Total Renewable,Geothermal energy,2005,3268.6500000000005,19921.395,,151.4499363047771,179.6
Asia,Total Renewable,Geothermal energy,2006,3273.6500000000005,20393.514000000003,,7.49279026399298,8.89
Asia,Total Renewable,Geothermal energy,2007,3403.6500000000005,20529.979000000003,,0.027816520771020717,0.03
Asia,Total Renewable,Geothermal energy,2008,3485.75,22039.018,,0.5145392371270939,0.56
Asia,Total Renewable,Geothermal energy,2009,3672.75,23035.49,,165.79917486238827,170.3
Asia,Total Renewable,Geothermal energy,2010,3691.05,22727.507,,4.122001415226293,3.9899999999999998
Asia,Total Renewable,Geothermal energy,2011,3750.1500000000005,22825.003,,393.64120194804036,438.71999999999997
Asia,Total Renewable,Geothermal energy,2012,3883.1500000000005,23315.699,,0.48811432589913595,0.52
Asia,Total Renewable,Geothermal energy,2013,4039.4500000000003,23129.875999999997,,261.48642185120343,274.34
Asia,Total Renewable,Geothermal energy,2014,4258.85,25475.029,,662.0882844866078,745.17
Asia,Total Renewable,Geothermal energy,2015,4520.45,27256.54,,289.0098675606145,300.47
Asia,Total Renewable,Geothermal energy,2016,4822.450000000001,29190.819,,79.22792021610023,81.65
Asia,Total Renewable,Geothermal energy,2017,5285.516,31763.663,,93.47587238659341,95.77
Asia,Total Renewable,Geothermal energy,2018,5658.113,34554.461,,827.0525255390525,885.01
Asia,Total Renewable,Geothermal energy,2019,6080.552000000001,36734.583,,292.89967758675544,302.78000000000003
Asia,Total Renewable,Geothermal energy,2020,6185.342,39485.882000000005,,308.3653537293197,319.0
Asia,Total Renewable,Geothermal energy,2021,6407.684,39870.409,,277.02520111410234,285.6
Asia,Total Renewable,Geothermal energy,2022,6451.531,41370.363,,0.592803,0.5700000000000001
Asia,Total Renewable,Geothermal energy,2023,6730.041,42336.003,,2.010921913098103,
Asia,Total Renewable,Geothermal energy,2024,6847.531,,,,
Asia,Total Renewable,Marine energy,2000,3.85,7.376,,0.006714218896164639,0.01
Asia,Total Renewable,Marine energy,2001,3.85,7.376,,,
Asia,Total Renewable,Marine energy,2002,3.85,7.376,,,
Asia,Total Renewable,Marine energy,2003,3.85,7.376,,,
Asia,Total Renewable,Marine energy,2004,3.85,7.376,,,
Asia,Total Renewable,Marine energy,2005,3.85,7.376,,,
Asia,Total Renewable,Marine energy,2006,3.85,7.376,,0.3956635494378481,0.43
Asia,Total Renewable,Marine energy,2007,3.85,7.376,,,
Asia,Total Renewable,Marine energy,2008,3.85,7.376,,,
Asia,Total Renewable,Marine energy,2009,3.85,7.376,,,
Asia,Total Renewable,Marine energy,2010,5.55,7.376,,,
Asia,Total Renewable,Marine energy,2011,4.55,7.376,,,
Asia,Total Renewable,Marine energy,2012,4.55,7.376,,,
Asia,Total Renewable,Marine energy,2013,259.551,491.37699999999995,,,
Asia,Total Renewable,Marine energy,2014,259.56600000000003,499.381,,,
Asia,Total Renewable,Marine energy,2015,259.771,503.38199999999995,,,
Asia,Total Renewable,Marine energy,2016,259.771,503.38199999999995,,,
Asia,Total Renewable,Marine energy,2017,259.88100000000003,496.84799999999996,,,
Asia,Total Renewable,Marine energy,2018,259.771,492.73499999999996,,,
Asia,Total Renewable,Marine energy,2019,260.271,481.703,,2.6801647664521124,2.87
Asia,Total Renewable,Marine energy,2020,260.771,464.6449999999999,,,
Asia,Total Renewable,Marine energy,2021,260.771,462.34999999999997,,,
Asia,Total Renewable,Marine energy,2022,260.771,431.22499999999997,,,
Asia,Total Renewable,Marine energy,2023,260.9510000000001,444.94899999999996,,,
Asia,Total Renewable,Marine energy,2024,259.9510000000001,,,,
Asia,Total Renewable,Bioenergy,2000,5235.441000000001,27764.654,14236.0,12.092624136392558,12.86
Asia,Total Renewable,Bioenergy,2001,5427.461000000001,27756.193000000003,14935.0,3.4511507056524313,3.6599999999999997
Asia,Total Renewable,Bioenergy,2002,6061.766,30224.588,17760.0,39.67639404213321,40.7
Asia,Total Renewable,Bioenergy,2003,6369.585,33381.65900000001,17238.0,2.7305282448485975,2.8
Asia,Total Renewable,Bioenergy,2004,6834.568,34960.381,16750.0,1.6748137276824984,1.7600000000000002
Asia,Total Renewable,Bioenergy,2005,7639.779999999999,41187.604999999996,17343.0,16.073883822813663,16.98
Asia,Total Renewable,Bioenergy,2006,9070.070999999998,43883.389,18067.0,19.388293589247525,20.47
Asia,Total Renewable,Bioenergy,2007,10396.816,52805.17,18788.0,30.31061442067885,31.76
Asia,Total Renewable,Bioenergy,2008,11664.144,59669.962999999996,20528.0,19.349823661673984,20.8
Asia,Total Renewable,Bioenergy,2009,14133.703999999998,64619.333000000006,22056.0,76.89418805358466,80.65
Asia,Total Renewable,Bioenergy,2010,14038.018999999997,72179.83700000001,23164.0,100.5871121171887,103.61999999999999
Asia,Total Renewable,Bioenergy,2011,15493.590999999999,78300.772,19741.0,18.875499910498288,19.380000000000006
Asia,Total Renewable,Bioenergy,2012,15999.344999999998,90157.68100000001,20585.0,87.96634431387861,88.17999999999999
Asia,Total Renewable,Bioenergy,2013,18326.626000000004,96281.93600000002,22529.0,168.54447709888018,172.02000000000004
Asia,Total Renewable,Bioenergy,2014,21105.327,108570.55099999995,28157.898,58.39822083564053,62.55999999999999
Asia,Total Renewable,Bioenergy,2015,23983.962000000007,119672.63099999996,24163.095999999998,92.34706041420854,95.61
Asia,Total Renewable,Bioenergy,2016,30385.325000000015,126965.10599999991,23817.186,100.421499506534,105.29999999999998
Asia,Total Renewable,Bioenergy,2017,33857.00500000001,143413.67599999992,29306.971,102.99930554548749,105.98
Asia,Total Renewable,Bioenergy,2018,37827.34900000001,160607.55399999995,29192.908,187.6261124001611,194.0
Asia,Total Renewable,Bioenergy,2019,42935.15500000001,186562.03999999992,28819.014000000006,147.56863751375448,152.52
Asia,Total Renewable,Bioenergy,2020,49973.70200000001,204545.97500000006,30019.120999999996,69.08895958458234,71.44
Asia,Total Renewable,Bioenergy,2021,56593.977999999996,239681.157,32179.936999999998,89.2162882244879,92.76
Asia,Total Renewable,Bioenergy,2022,61364.315999999984,266632.464,33676.387,127.348703,119.83
Asia,Total Renewable,Bioenergy,2023,64295.307999999975,290168.48700000026,33314.658,136.6691358238423,
Asia,Total Renewable,Bioenergy,2024,66825.05599999998,,,,
Asia,Total Renewable,Hydropower (excl. Pumped Storage),2000,181457.46899999995,560881.999,,180.73435795034817,213.29999999999995
Asia,Total Renewable,Hydropower (excl. Pumped Storage),2001,191635.83299999998,609673.9179999998,,915.1828443107897,989.34
Asia,Total Renewable,Hydropower (excl. Pumped Storage),2002,197025.84199999998,631297.044,,530.9289050141813,611.56
Asia,Total Renewable,Hydropower (excl. Pumped Storage),2003,211752.43299999996,654507.588,,560.4292652610627,572.47
Asia,Total Renewable,Hydropower (excl. Pumped Storage),2004,227397.5809999999,748609.387,,837.6490505684948,934.9399999999998
Asia,Total Renewable,Hydropower (excl. Pumped Storage),2005,243004.23099999997,795004.4199999998,,129.3244796316274,135.1
Asia,Total Renewable,Hydropower (excl. Pumped Storage),2006,259247.362,876911.433,,720.9652107235452,790.95
Asia,Total Renewable,Hydropower (excl. Pumped Storage),2007,277959.35899999994,914343.5359999998,,1170.670728715471,1216.3799999999999
Asia,Total Renewable,Hydropower (excl. Pumped Storage),2008,303056.658,1008588.9959999998,,1338.411438678012,1374.4199999999998
Asia,Total Renewable,Hydropower (excl. Pumped Storage),2009,327440.68600000005,1033782.1670000002,,941.1968992275912,965.7099999999998
Asia,Total Renewable,Hydropower (excl. Pumped Storage),2010,351134.9000000001,1178659.1560000004,,987.9420717527471,1046.79
Asia,Total Renewable,Hydropower (excl. Pumped Storage),2011,372872.521,1192219.3509999996,,2663.8336246524727,2736.97
